Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
109260,-13,-14,8100,0,132,-208,-2292,0,0,0,68
109280,-10,-11,8100,0,130,-211,-1782,0,0,0,67
109300,-3,-4,8100,0,128,-213,-1160,0,0,0,67
109320,1,0,8100,0,127,-215,-959,0,0,0,66
109340,4,2,8128,0,127,-215,-847,0,0,0,66
109360,8,7,8100,0,127,-215,-868,0,0,0,66
109380,11,10,8100,0,128,-214,-936,0,0,0,66
109400,14,13,8087,0,129,-214,-887,0,0,0,66
109420,19,18,8087,0,130,-212,-837,0,0,0,66
109440,27,25,8087,0,132,-210,-702,0,0,0,66
109460,34,33,8073,0,134,-208,-576,0,0,0,66
109480,43,42,8045,0,137,-204,-601,0,0,0,66
109500,37,36,8017,0,141,-200,-1681,0,0,0,66
109520,27,26,8059,0,145,-196,-2497,0,0,0,67
109540,24,23,8087,0,149,-191,-3522,0,0,0,67
109560,14,14,8087,0,152,-187,-4463,0,0,0,67
109580,13,13,8100,0,155,-184,-5090,0,0,0,68
109600,4,4,8100,0,157,-181,-5803,0,0,0,69
109620,0,0,8100,0,159,-180,-6044,0,0,0,70
109640,-4,-4,8100,0,159,-179,-6348,0,0,0,69
109660,-10,-10,8087,0,159,-179,-6243,0,0,0,71
109680,-10,-10,8087,0,159,-180,-6236,0,0,0,70
109700,-14,-14,8087,0,158,-181,-6209,0,0,0,71
109720,-20,-21,8100,0,157,-182,-6304,0,0,0,70
109740,-28,-28,8073,0,155,-184,-6419,0,0,0,70
109760,-37,-38,8059,0,153,-187,-6600,0,0,0,71
109780,-48,-49,8003,0,149,-190,-6672,0,0,0,70
109800,-41,-41,8003,0,145,-194,-5426,0,0,0,71
109820,-31,-32,8073,0,140,-199,-4553,0,0,0,69
109840,-29,-29,8073,0,136,-204,-3493,0,0,0,68
109860,-20,-21,8087,0,132,-209,-2422,0,0,0,68
109880,-14,-16,8114,0,129,-213,-1691,0,0,0,67
109900,-7,-9,8100,0,126,-216,-873,0,0,0,67
109920,-1,-2,8114,0,124,-218,-497,0,0,0,66
109940,3,1,8087,0,123,-219,-160,0,0,0,66
109960,7,5,8114,0,123,-220,-179,0,0,0,66
109980,8,6,8100,0,124,-220,-325,0,0,0,66
110000,14,12,8100,0,124,-219,-364,0,0,0,66
110020,15,14,8087,0,125,-218,-419,0,0,0,66
110040,21,19,8087,0,126,-217,-344,0,0,0,67
110060,28,26,8073,0,128,-215,-280,0,0,0,66
110080,37,36,8045,0,131,-212,-111,0,0,0,66
110100,45,44,8003,0,134,-208,-401,0,0,0,66
110120,34,33,8003,0,137,-204,-1518,0,0,0,66
110140,29,28,8073,0,142,-199,-2347,0,0,0,67
110160,26,25,8073,0,145,-195,-3438,0,0,0,67
110180,16,16,8100,0,149,-190,-4282,0,0,0,68
110200,12,12,8100,0,152,-187,-5081,0,0,0,68
110220,4,4,8100,0,154,-184,-5709,0,0,0,68
110240,1,1,8100,0,156,-182,-6076,0,0,0,69
110260,-4,-4,8128,0,157,-181,-6299,0,0,0,69
110280,-5,-5,8100,0,157,-181,-6230,0,0,0,69
110300,-11,-11,8073,0,156,-182,-6175,0,0,0,70
110320,-14,-14,8100,0,155,-182,-6144,0,0,0,69
110340,-20,-20,8100,0,154,-184,-6203,0,0,0,69
110360,-26,-26,8087,0,152,-186,-6282,0,0,0,69
110380,-36,-35,8059,0,149,-188,-6446,0,0,0,69
110400,-46,-46,8017,0,146,-192,-6504,0,0,0,69
110420,-40,-40,8003,0,142,-196,-5327,0,0,0,70
110440,-29,-29,8045,0,138,-201,-4406,0,0,0,69
110460,-27,-28,8087,0,134,-205,-3445,0,0,0,68
110480,-16,-17,8100,0,130,-210,-2394,0,0,0,68
110500,-13,-14,8100,0,127,-213,-1753,0,0,0,67
110520,-6,-7,8100,0,125,-216,-973,0,0,0,67
110540,0,-1,8114,0,124,-218,-702,0,0,0,67
110560,2,1,8114,0,123,-219,-458,0,0,0,67
110580,8,6,8100,0,123,-220,-504,0,0,0,67
110600,9,7,8114,0,124,-219,-640,0,0,0,67
110620,11,10,8087,0,124,-219,-653,0,0,0,67
110640,15,13,8100,0,125,-218,-711,0,0,0,67
110660,19,18,8087,0,126,-217,-622,0,0,0,67
110680,26,24,8073,0,128,-215,-569,0,0,0,67
110700,35,33,8059,0,131,-212,-399,0,0,0,67
110720,41,40,8017,0,133,-209,-585,0,0,0,66
110740,33,32,8017,0,137,-205,-1656,0,0,0,66
110760,27,26,8059,0,141,-200,-2435,0,0,0,67
110780,23,22,8100,0,144,-196,-3432,0,0,0,67
110800,14,14,8100,0,147,-192,-4252,0,0,0,68
110820,10,10,8087,0,150,-189,-4973,0,0,0,68
110840,3,3,8100,0,152,-186,-5536,0,0,0,68
110860,0,0,8100,0,153,-185,-5807,0,0,0,69
110880,-4,-4,8114,0,153,-184,-6002,0,0,0,69
110900,-7,-7,8087,0,153,-184,-5886,0,0,0,69
110920,-10,-10,8100,0,153,-185,-5840,0,0,0,69
110940,-14,-14,8087,0,152,-186,-5803,0,0,0,69
110960,-19,-19,8087,0,151,-187,-5868,0,0,0,69
110980,-25,-25,8073,0,149,-189,-5928,0,0,0,69
111000,-33,-33,8087,0,147,-192,-6070,0,0,0,69
111020,-42,-42,8045,0,143,-195,-6010,0,0,0,69
111040,-35,-35,8031,0,140,-199,-4963,0,0,0,69
111060,-25,-25,8073,0,136,-203,-4146,0,0,0,69
111080,-23,-24,8100,0,133,-207,-3300,0,0,0,69
111100,-14,-15,8073,0,129,-211,-2406,0,0,0,68
111120,-10,-11,8114,0,127,-214,-1826,0,0,0,67
111140,-4,-5,8073,0,125,-216,-1212,0,0,0,67
111160,1,0,8100,0,125,-217,-1031,0,0,0,67
111180,3,2,8114,0,124,-218,-817,0,0,0,67
111200,10,8,8114,0,125,-218,-903,0,0,0,67
111220,9,7,8087,0,125,-217,-980,0,0,0,67
111240,14,12,8100,0,126,-216,-971,0,0,0,67
111260,17,16,8073,0,127,-215,-970,0,0,0,67
111280,23,21,8087,0,129,-214,-871,0,0,0,67
111300,29,28,8059,0,131,-211,-797,0,0,0,67
111320,38,37,8059,0,133,-208,-732,0,0,0,67
111340,34,33,8031,0,136,-205,-1631,0,0,0,66
111360,24,23,8073,0,140,-201,-2427,0,0,0,67
111380,22,21,8087,0,143,-197,-3239,0,0,0,68
111400,14,13,8100,0,146,-193,-4158,0,0,0,68
111420,10,10,8087,0,148,-190,-4693,0,0,0,69
111440,4,4,8100,0,150,-188,-5318,0,0,0,69
111460,0,0,8100,0,151,-187,-5483,0,0,0,69
111480,-3,-3,8100,0,151,-186,-5684,0,0,0,69
111500,-7,-7,8087,0,151,-186,-5586,0,0,0,69
111520,-7,-6,8100,0,150,-186,-5538,0,0,0,69
111540,-12,-12,8100,0,150,-187,-5514,0,0,0,69
111560,-15,-15,8087,0,149,-188,-5548,0,0,0,69
111580,-20,-19,8087,0,147,-189,-5626,0,0,0,69
111600,-27,-26,8073,0,145,-191,-5733,0,0,0,69
111620,-36,-36,8073,0,143,-194,-5884,0,0,0,69
111640,-40,-39,8031,0,140,-197,-5470,0,0,0,70
111660,-29,-29,8045,0,137,-201,-4466,0,0,0,69
111680,-23,-23,8100,0,133,-205,-3770,0,0,0,68
111700,-18,-18,8100,0,130,-209,-2828,0,0,0,68
111720,-11,-12,8087,0,128,-212,-2230,0,0,0,68
111740,-7,-8,8128,0,126,-215,-1635,0,0,0,68
111760,-1,-2,8100,0,125,-217,-1263,0,0,0,67
111780,1,0,8087,0,124,-217,-1151,0,0,0,67
111800,5,3,8114,0,125,-218,-1096,0,0,0,67
111820,8,7,8114,0,125,-217,-1237,0,0,0,67
111840,8,7,8100,0,125,-217,-1243,0,0,0,67
111860,12,10,8100,0,126,-216,-1282,0,0,0,67
111880,16,14,8087,0,127,-215,-1202,0,0,0,67
111900,19,18,8100,0,128,-213,-1155,0,0,0,67
111920,26,25,8073,0,130,-211,-1018,0,0,0,67
111940,34,33,8059,0,132,-209,-935,0,0,0,67
111960,35,34,8031,0,135,-206,-1429,0,0,0,67
111980,26,25,8045,0,138,-202,-2255,0,0,0,67
112000,23,23,8087,0,141,-198,-2954,0,0,0,68
112020,17,17,8087,0,145,-194,-3866,0,0,0,68
112040,12,12,8100,0,147,-191,-4431,0,0,0,68
112060,7,7,8100,0,149,-189,-5045,0,0,0,69
112080,1,1,8087,0,150,-187,-5371,0,0,0,68
112100,0,0,8114,0,151,-186,-5516,0,0,0,69
112120,-5,-4,8128,0,151,-186,-5557,0,0,0,69
112140,-6,-5,8087,0,151,-186,-5444,0,0,0,69
112160,-7,-6,8100,0,150,-186,-5412,0,0,0,69
112180,-11,-11,8100,0,150,-187,-5381,0,0,0,69
112200,-14,-14,8087,0,149,-188,-5432,0,0,0,69
112220,-18,-18,8073,0,148,-189,-5486,0,0,0,69
112240,-25,-25,8073,0,146,-191,-5618,0,0,0,69
112260,-32,-32,8073,0,143,-193,-5761,0,0,0,69
112280,-41,-40,8045,0,141,-196,-5757,0,0,0,69
112300,-34,-34,8031,0,137,-200,-4748,0,0,0,69
112320,-25,-25,8087,0,134,-204,-4038,0,0,0,68
112340,-22,-23,8100,0,131,-208,-3139,0,0,0,68
112360,-14,-14,8114,0,128,-212,-2328,0,0,0,68
112380,-9,-10,8100,0,125,-215,-1752,0,0,0,67
112400,-3,-4,8114,0,124,-217,-1180,0,0,0,68
112420,1,0,8100,0,123,-218,-994,0,0,0,67
112440,4,3,8128,0,123,-219,-842,0,0,0,67
112460,7,6,8100,0,123,-219,-940,0,0,0,67
112480,11,10,8100,0,124,-218,-984,0,0,0,67
112500,13,12,8114,0,125,-217,-987,0,0,0,67
112520,17,16,8100,0,125,-216,-925,0,0,0,67
112540,23,22,8073,0,127,-214,-831,0,0,0,67
112560,30,29,8073,0,129,-212,-712,0,0,0,67
112580,39,38,8031,0,132,-209,-647,0,0,0,67
112600,36,35,8045,0,135,-205,-1563,0,0,0,66
112620,26,26,8073,0,139,-201,-2323,0,0,0,67
112640,24,24,8087,0,142,-197,-3156,0,0,0,67
112660,16,15,8087,0,146,-193,-4104,0,0,0,68
112680,12,12,8114,0,148,-190,-4676,0,0,0,68
112700,5,5,8087,0,150,-188,-5322,0,0,0,68
112720,1,1,8100,0,152,-186,-5548,0,0,0,69
112740,-1,-1,8100,0,152,-185,-5778,0,0,0,69
112760,-5,-4,8087,0,152,-185,-5724,0,0,0,69
112780,-7,-7,8087,0,152,-185,-5638,0,0,0,69
112800,-7,-7,8100,0,152,-186,-5557,0,0,0,69
112820,-12,-12,8087,0,151,-186,-5562,0,0,0,69
112840,-15,-14,8073,0,150,-187,-5579,0,0,0,69
112860,-20,-20,8087,0,149,-189,-5653,0,0,0,69
112880,-27,-27,8059,0,147,-191,-5747,0,0,0,69
112900,-35,-35,8045,0,144,-193,-5902,0,0,0,69
112920,-40,-39,8031,0,141,-196,-5529,0,0,0,69
112940,-28,-28,8059,0,138,-200,-4473,0,0,0,70
112960,-23,-24,8114,0,135,-204,-3821,0,0,0,68
112980,-17,-18,8073,0,131,-208,-2834,0,0,0,68
113000,-11,-12,8114,0,129,-211,-2216,0,0,0,68
113020,-8,-9,8114,0,127,-214,-1653,0,0,0,67
113040,0,-1,8087,0,126,-216,-1249,0,0,0,67
113060,1,0,8142,0,125,-216,-1153,0,0,0,67
113080,8,7,8114,0,126,-216,-1049,0,0,0,67
113100,10,8,8100,0,126,-216,-1195,0,0,0,67
113120,12,10,8100,0,127,-215,-1197,0,0,0,67
113140,14,13,8100,0,128,-214,-1240,0,0,0,67
113160,20,19,8100,0,129,-212,-1176,0,0,0,67
113180,25,24,8087,0,131,-210,-1117,0,0,0,67
113200,33,32,8087,0,133,-208,-1009,0,0,0,67
113220,34,33,8045,0,136,-205,-1519,0,0,0,67
113240,24,23,8059,0,139,-201,-2430,0,0,0,67
113260,20,19,8100,0,142,-198,-3051,0,0,0,68
113280,14,14,8087,0,145,-194,-3971,0,0,0,68
113300,8,8,8100,0,147,-192,-4457,0,0,0,68
113320,5,5,8114,0,149,-189,-4998,0,0,0,68
113340,0,0,8100,0,149,-188,-5259,0,0,0,68
113360,-2,-2,8100,0,150,-188,-5302,0,0,0,68
113380,-7,-7,8073,0,149,-188,-5312,0,0,0,68
113400,-7,-7,8100,0,149,-188,-5216,0,0,0,69
113420,-8,-8,8087,0,149,-189,-5251,0,0,0,69
113440,-11,-11,8087,0,148,-190,-5237,0,0,0,69
113460,-17,-17,8087,0,147,-191,-5338,0,0,0,68
113480,-21,-21,8073,0,145,-192,-5409,0,0,0,69
113500,-28,-28,8059,0,143,-194,-5578,0,0,0,68
113520,-38,-38,8059,0,141,-197,-5689,0,0,0,68
113540,-37,-37,8017,0,138,-200,-5011,0,0,0,68
113560,-26,-26,8059,0,134,-204,-4116,0,0,0,69
113580,-23,-24,8087,0,131,-208,-3438,0,0,0,68
113600,-16,-16,8087,0,128,-212,-2502,0,0,0,68
113620,-9,-10,8114,0,125,-215,-1905,0,0,0,67
113640,-4,-5,8128,0,124,-217,-1336,0,0,0,68
113660,0,0,8100,0,123,-219,-1036,0,0,0,67
113680,4,3,8128,0,123,-219,-920,0,0,0,67
113700,8,6,8100,0,123,-219,-973,0,0,0,67
113720,9,7,8100,0,124,-219,-1033,0,0,0,67
113740,10,9,8087,0,124,-219,-1016,0,0,0,67
113760,15,13,8073,0,125,-218,-1006,0,0,0,67
113780,19,18,8087,0,126,-216,-895,0,0,0,67
113800,26,25,8087,0,128,-214,-788,0,0,0,67
113820,35,33,8059,0,131,-212,-597,0,0,0,67
113840,41,40,8059,0,133,-208,-831,0,0,0,66
113860,32,31,8031,0,137,-204,-1815,0,0,0,66
113880,26,25,8073,0,140,-200,-2532,0,0,0,67
113900,23,22,8100,0,144,-196,-3525,0,0,0,67
113920,16,15,8100,0,147,-192,-4217,0,0,0,68
113940,11,11,8114,0,150,-189,-4919,0,0,0,68
113960,5,5,8100,0,152,-186,-5425,0,0,0,69
113980,3,3,8100,0,153,-185,-5692,0,0,0,69
114000,-3,-3,8100,0,153,-184,-5876,0,0,0,69
114020,-6,-5,8100,0,153,-184,-5797,0,0,0,69
114040,-8,-8,8100,0,153,-184,-5723,0,0,0,69
114060,-7,-7,8100,0,153,-184,-5617,0,0,0,69
114080,-12,-12,8100,0,152,-185,-5634,0,0,0,69
114100,-16,-16,8073,0,151,-186,-5626,0,0,0,69
114120,-21,-21,8087,0,149,-188,-5717,0,0,0,69
114140,-28,-27,8073,0,147,-190,-5798,0,0,0,69
114160,-36,-36,8059,0,145,-193,-5945,0,0,0,69
114180,-37,-37,8017,0,142,-196,-5233,0,0,0,69
114200,-25,-25,8059,0,138,-200,-4374,0,0,0,69
114220,-23,-23,8100,0,135,-204,-3678,0,0,0,68
114240,-14,-15,8100,0,132,-207,-2724,0,0,0,68
114260,-10,-11,8114,0,130,-210,-2270,0,0,0,67
114280,-7,-8,8087,0,128,-213,-1670,0,0,0,67
114300,-1,-2,8087,0,127,-214,-1442,0,0,0,67
114320,0,-1,8100,0,127,-215,-1328,0,0,0,67
114340,5,4,8128,0,127,-215,-1293,0,0,0,67
114360,6,4,8100,0,128,-215,-1401,0,0,0,67
114380,10,8,8087,0,128,-214,-1402,0,0,0,67
114400,10,9,8100,0,129,-214,-1448,0,0,0,67
114420,15,13,8114,0,129,-213,-1347,0,0,0,67
114440,19,17,8100,0,131,-211,-1307,0,0,0,67
114460,25,24,8087,0,132,-209,-1162,0,0,0,67
114480,33,32,8073,0,135,-207,-1029,0,0,0,66
114500,38,37,8031,0,137,-204,-1315,0,0,0,66
114520,28,27,8045,0,141,-200,-2296,0,0,0,66
114540,24,23,8073,0,144,-196,-2979,0,0,0,67
114560,18,18,8100,0,147,-192,-3961,0,0,0,67
114580,11,11,8100,0,150,-189,-4610,0,0,0,68
114600,8,8,8087,0,153,-186,-5180,0,0,0,69
114620,1,1,8114,0,154,-184,-5631,0,0,0,68
114640,-1,-1,8100,0,155,-183,-5783,0,0,0,69
114660,-4,-4,8073,0,155,-183,-5889,0,0,0,69
114680,-7,-7,8100,0,155,-184,-5769,0,0,0,70
114700,-11,-11,8087,0,154,-184,-5781,0,0,0,69
114720,-13,-13,8073,0,153,-185,-5781,0,0,0,69
114740,-18,-18,8100,0,152,-186,-5883,0,0,0,69
114760,-25,-26,8087,0,151,-188,-5984,0,0,0,69
114780,-34,-34,8059,0,148,-190,-6154,0,0,0,69
114800,-44,-44,8031,0,145,-194,-6242,0,0,0,69
114820,-39,-39,8003,0,141,-197,-5157,0,0,0,69
114840,-27,-28,8059,0,137,-202,-4307,0,0,0,69
114860,-27,-27,8087,0,133,-206,-3411,0,0,0,68
114880,-16,-17,8100,0,130,-211,-2398,0,0,0,68
114900,-13,-14,8114,0,127,-214,-1777,0,0,0,67
114920,-5,-7,8114,0,125,-217,-1033,0,0,0,67
114940,1,0,8114,0,123,-219,-759,0,0,0,67
114960,4,2,8128,0,123,-220,-522,0,0,0,67
114980,7,6,8100,0,123,-220,-581,0,0,0,66
115000,9,7,8100,0,124,-219,-676,0,0,0,66
115020,14,12,8087,0,124,-219,-681,0,0,0,67
115040,17,15,8100,0,125,-218,-677,0,0,0,67
115060,22,21,8087,0,127,-216,-568,0,0,0,67
115080,31,29,8073,0,129,-214,-483,0,0,0,66
115100,39,38,8045,0,131,-211,-289,0,0,0,66
115120,43,42,8031,0,135,-207,-929,0,0,0,66
115140,30,29,8017,0,138,-203,-1917,0,0,0,66
115160,28,27,8100,0,142,-198,-2720,0,0,0,67
115180,22,21,8087,0,146,-194,-3846,0,0,0,67
115200,15,15,8087,0,149,-190,-4525,0,0,0,68
115220,10,9,8100,0,152,-187,-5331,0,0,0,68
115240,2,2,8114,0,154,-184,-5794,0,0,0,69
115260,0,0,8087,0,155,-183,-6137,0,0,0,69
115280,-5,-5,8073,0,155,-182,-6245,0,0,0,69
115300,-7,-7,8114,0,155,-182,-6161,0,0,0,69
115320,-11,-11,8087,0,155,-183,-6114,0,0,0,69
115340,-14,-14,8100,0,154,-184,-6100,0,0,0,69
115360,-20,-20,8073,0,153,-185,-6163,0,0,0,69
115380,-27,-27,8073,0,151,-187,-6267,0,0,0,69
115400,-36,-36,8059,0,148,-190,-6436,0,0,0,69
115420,-46,-46,8003,0,145,-193,-6416,0,0,0,69
115440,-38,-38,8017,0,141,-197,-5265,0,0,0,69
115460,-28,-28,8100,0,137,-202,-4402,0,0,0,69
115480,-26,-27,8100,0,133,-206,-3399,0,0,0,68
115500,-17,-17,8100,0,129,-211,-2439,0,0,0,68
115520,-13,-14,8100,0,127,-214,-1794,0,0,0,67
115540,-5,-6,8128,0,125,-217,-1050,0,0,0,67
115560,0,-1,8073,0,123,-219,-788,0,0,0,67
115580,3,1,8142,0,123,-220,-551,0,0,0,67
115600,8,6,8087,0,123,-220,-646,0,0,0,67
115620,7,5,8087,0,124,-220,-766,0,0,0,67
115640,13,11,8100,0,124,-219,-811,0,0,0,67
115660,15,13,8100,0,125,-218,-831,0,0,0,67
115680,20,19,8087,0,126,-216,-762,0,0,0,67
115700,26,25,8073,0,128,-214,-697,0,0,0,67
115720,35,34,8073,0,130,-212,-538,0,0,0,67
115740,39,38,8045,0,133,-208,-952,0,0,0,67
115760,29,28,8045,0,137,-204,-1960,0,0,0,66
115780,24,23,8087,0,140,-200,-2686,0,0,0,67
115800,20,19,8087,0,143,-196,-3673,0,0,0,68
115820,12,12,8100,0,146,-193,-4349,0,0,0,68
115840,7,7,8100,0,148,-190,-5013,0,0,0,68
115860,1,1,8100,0,150,-188,-5470,0,0,0,69
115880,0,0,8128,0,151,-187,-5602,0,0,0,68
115900,-4,-4,8128,0,151,-187,-5717,0,0,0,68
115920,-6,-6,8087,0,151,-187,-5582,0,0,0,68
115940,-11,-11,8114,0,150,-188,-5591,0,0,0,68
115960,-13,-13,8100,0,149,-189,-5551,0,0,0,69
115980,-18,-18,8087,0,148,-190,-5638,0,0,0,68
116000,-24,-24,8087,0,146,-192,-5703,0,0,0,69
116020,-32,-32,8073,0,144,-194,-5859,0,0,0,68
116040,-40,-40,8031,0,141,-197,-5854,0,0,0,68
116060,-36,-36,8003,0,137,-201,-4881,0,0,0,69
116080,-25,-25,8087,0,134,-205,-4036,0,0,0,69
116100,-23,-23,8114,0,130,-209,-3244,0,0,0,68
116120,-14,-14,8087,0,127,-213,-2276,0,0,0,68
116140,-9,-10,8114,0,125,-216,-1702,0,0,0,68
116160,-2,-4,8100,0,123,-218,-1126,0,0,0,67
116180,2,1,8114,0,123,-219,-892,0,0,0,67
116200,6,4,8087,0,123,-220,-773,0,0,0,67
116220,8,6,8114,0,123,-220,-818,0,0,0,67
116240,10,9,8087,0,123,-219,-830,0,0,0,67
116260,14,13,8114,0,124,-218,-802,0,0,0,67
116280,19,17,8087,0,125,-217,-724,0,0,0,67
116300,26,24,8100,0,127,-216,-590,0,0,0,67
116320,34,32,8073,0,129,-213,-411,0,0,0,66
116340,43,42,8031,0,132,-210,-308,0,0,0,66
116360,39,38,8017,0,135,-206,-1299,0,0,0,66
116380,30,30,8073,0,139,-201,-2121,0,0,0,66
116400,29,29,8100,0,143,-196,-3034,0,0,0,67
116420,19,19,8100,0,147,-192,-4089,0,0,0,67
116440,16,15,8087,0,151,-188,-4799,0,0,0,68
116460,9,9,8100,0,153,-185,-5531,0,0,0,68
116480,4,4,8100,0,155,-182,-5944,0,0,0,69
116500,0,0,8114,0,157,-181,-6311,0,0,0,69
116520,-4,-3,8100,0,157,-180,-6332,0,0,0,69
116540,-7,-7,8100,0,157,-181,-6293,0,0,0,70
116560,-10,-10,8100,0,157,-181,-6163,0,0,0,70
116580,-14,-14,8087,0,156,-182,-6178,0,0,0,70
116600,-19,-19,8087,0,155,-183,-6184,0,0,0,71
116620,-25,-25,8073,0,153,-185,-6292,0,0,0,70
116640,-33,-34,8059,0,151,-188,-6403,0,0,0,70
116660,-44,-44,8031,0,147,-191,-6519,0,0,0,70
116680,-41,-41,7976,0,144,-194,-5538,0,0,0,70
116700,-28,-28,8073,0,139,-199,-4580,0,0,0,70
116720,-27,-28,8100,0,136,-204,-3748,0,0,0,68
116740,-19,-19,8100,0,132,-208,-2656,0,0,0,68
116760,-14,-15,8114,0,129,-212,-2046,0,0,0,67
116780,-7,-8,8114,0,127,-215,-1289,0,0,0,67
116800,-1,-2,8114,0,125,-217,-911,0,0,0,66
116820,2,0,8100,0,125,-218,-662,0,0,0,66
116840,9,7,8100,0,125,-218,-585,0,0,0,66
116860,9,7,8100,0,125,-218,-733,0,0,0,66
116880,11,9,8100,0,126,-217,-722,0,0,0,67
116900,16,14,8100,0,127,-216,-779,0,0,0,66
116920,21,19,8087,0,128,-215,-682,0,0,0,67
116940,28,26,8087,0,130,-213,-613,0,0,0,66
116960,36,35,8045,0,132,-210,-447,0,0,0,66
116980,42,41,8045,0,135,-207,-780,0,0,0,66
117000,33,32,8031,0,139,-202,-1834,0,0,0,66
117020,27,26,8087,0,143,-198,-2597,0,0,0,67
117040,22,22,8100,0,146,-194,-3687,0,0,0,67
117060,14,13,8087,0,150,-190,-4456,0,0,0,68
117080,10,10,8087,0,152,-187,-5157,0,0,0,68
117100,3,3,8100,0,154,-184,-5715,0,0,0,68
117120,0,0,8100,0,155,-183,-5973,0,0,0,69
117140,-4,-4,8100,0,156,-182,-6139,0,0,0,69
117160,-5,-5,8100,0,156,-182,-6043,0,0,0,70
117180,-10,-10,8087,0,155,-183,-6013,0,0,0,69
117200,-13,-13,8100,0,155,-183,-5967,0,0,0,80
117220,-17,-17,8087,0,154,-185,-6027,0,0,0,69
117240,-23,-23,8073,0,152,-186,-6091,0,0,0,70
117260,-31,-31,8059,0,150,-189,-6244,0,0,0,70
117280,-41,-42,8045,0,147,-192,-6389,0,0,0,69
117300,-43,-43,7976,0,143,-195,-5634,0,0,0,69
117320,-29,-29,8059,0,139,-200,-4552,0,0,0,70
117340,-26,-26,8073,0,135,-204,-3741,0,0,0,68
117360,-18,-18,8100,0,132,-208,-2596,0,0,0,68
117380,-11,-12,8114,0,129,-212,-1954,0,0,0,67
117400,-6,-8,8087,0,127,-215,-1238,0,0,0,67
117420,1,0,8128,0,125,-217,-848,0,0,0,67
117440,4,2,8100,0,125,-218,-734,0,0,0,66
117460,8,6,8087,0,125,-218,-649,0,0,0,66
117480,11,9,8100,0,125,-217,-809,0,0,0,66
117500,14,12,8100,0,126,-216,-793,0,0,0,67
117520,18,17,8087,0,127,-215,-817,0,0,0,66
117540,24,22,8087,0,129,-213,-724,0,0,0,66
117560,31,30,8073,0,131,-211,-655,0,0,0,67
117580,39,38,8045,0,134,-208,-611,0,0,0,66
117600,37,36,8017,0,137,-204,-1503,0,0,0,66
117620,26,25,8073,0,141,-200,-2414,0,0,0,66
117640,24,23,8114,0,145,-196,-3272,0,0,0,67
117660,15,14,8100,0,148,-192,-4350,0,0,0,67
117680,9,9,8114,0,151,-188,-4929,0,0,0,69
117700,4,4,8100,0,152,-186,-5607,0,0,0,68
117720,-2,-2,8100,0,154,-185,-5922,0,0,0,69
117740,-4,-4,8100,0,154,-184,-6101,0,0,0,69
117760,-10,-10,8100,0,153,-185,-6017,0,0,0,69
117780,-13,-13,8100,0,153,-185,-5959,0,0,0,69
117800,-17,-17,8087,0,152,-186,-5998,0,0,0,69
117820,-23,-23,8087,0,150,-188,-6042,0,0,0,69
117840,-31,-31,8059,0,148,-190,-6171,0,0,0,69
117860,-40,-40,8045,0,145,-194,-6284,0,0,0,69
117880,-41,-41,8003,0,141,-197,-5509,0,0,0,69
117900,-28,-28,8031,0,137,-201,-4485,0,0,0,69
117920,-25,-25,8087,0,134,-206,-3719,0,0,0,68
117940,-16,-17,8087,0,130,-210,-2619,0,0,0,68
117960,-11,-12,8100,0,128,-213,-2030,0,0,0,68
117980,-6,-8,8100,0,126,-216,-1351,0,0,0,67
118000,1,0,8073,0,125,-217,-993,0,0,0,67
118020,3,1,8100,0,124,-218,-825,0,0,0,66
118040,10,8,8087,0,125,-218,-800,0,0,0,67
118060,10,9,8100,0,125,-218,-915,0,0,0,66
118080,13,11,8087,0,126,-217,-874,0,0,0,67
118100,18,16,8087,0,127,-216,-890,0,0,0,67
118120,24,22,8073,0,129,-214,-759,0,0,0,67
118140,31,29,8073,0,131,-212,-678,0,0,0,66
118160,40,39,8059,0,133,-209,-540,0,0,0,66
118180,37,36,8017,0,136,-205,-1481,0,0,0,66
118200,27,26,8045,0,140,-201,-2331,0,0,0,66
118220,25,24,8100,0,144,-196,-3132,0,0,0,67
118240,17,16,8100,0,147,-192,-4154,0,0,0,67
118260,13,13,8114,0,150,-189,-4734,0,0,0,68
118280,8,8,8087,0,152,-186,-5392,0,0,0,68
118300,2,2,8100,0,154,-184,-5717,0,0,0,69
118320,-1,-1,8114,0,154,-183,-5994,0,0,0,69
118340,-3,-3,8100,0,155,-183,-5961,0,0,0,69
118360,-5,-5,8100,0,155,-183,-5906,0,0,0,69
118380,-11,-11,8100,0,154,-184,-5832,0,0,0,69
118400,-11,-11,8087,0,154,-184,-5844,0,0,0,69
118420,-16,-16,8073,0,153,-185,-5872,0,0,0,69
118440,-21,-21,8059,0,151,-187,-5978,0,0,0,69
118460,-29,-29,8059,0,149,-189,-6091,0,0,0,69
118480,-39,-39,8059,0,146,-192,-6277,0,0,0,69
118500,-44,-44,8003,0,143,-195,-5809,0,0,0,69
118520,-31,-31,8031,0,139,-200,-4641,0,0,0,69
118540,-26,-26,8087,0,135,-204,-3960,0,0,0,68
118560,-21,-21,8087,0,132,-208,-2846,0,0,0,69
118580,-12,-13,8087,0,129,-212,-2154,0,0,0,68
118600,-9,-10,8100,0,126,-215,-1502,0,0,0,67
